category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
Accessories,cable,Mainstream,New,False,Current-Gen,VELCRO,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.716,,,,,,,,,,,,gpt-4o-mini,"VELCRO Brand Cut to Length Straps Heavy Duty | 45 Ft x 3/4 in | ONE-WRAP Self-Gripping Double Sided Roll | Bundling Ties Fasten to Themselves for Secure Hold, VEL-30834-AMS, Black",1106.0,
Networking & Smart Home,switch,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,gpt-4o-mini,"TP-Link 16 Port Gigabit Ethernet Network Switch, Desktop/ Wall-Mount, Fanless, Sturdy Metal w/ Shielded Ports, Traffic Optimization, Unmanaged (TL-SG116)",1107.0,
Networking & Smart Home,smart_tag,Mainstream,New,True,Current-Gen,Samsung,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flash,,gpt-4o-mini,"Samsung PRO Endurance 256GB MicroSDXC Memory Card with Adapter for Dash Cam, Body Cam, and Security Camera, Class 10, U3, V30 (‎MB-MJ256KA/AM)",1108.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Duracell,0.95,,,,,,2.0,,,,,,377.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Duracell 377/376 Silver Oxide Button Batteries, 2 Count (Pack of 1), Battery with Long-Lasting Power for Watches, Calculators, and More",1109.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,FHD_1080p,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,Odyssey G3 (G30D),,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Samsung 27-Inch Odyssey G3 (G30D) Series FHD Gaming Monitor, 1ms, 180Hz, AMD FreeSync, Adjustable Stand, Black Equalizer, Virtual Aim Point, Eye Saver Mode, Flicker-Free, LS27DG302ENXZA",1110.0,
Networking & Smart Home,smart_tag,Mainstream,New,True,Current-Gen,Apple,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Apple AirTag,1111.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Casio,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Casio HS-8VA Mini 6-Function Calculator | Large 8-Digit LCD Display | Solar Powered with Battery Backup | Standard Function | Portable Pocket Size,1112.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,Laser,False,False,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 80A Black Toner Cartridge for HP Printers | Works with Printer Series: LaserJet Pro 400 M401, LaserJet Pro 400 MFP M425 | CF280A",1113.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Swingline,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Swingline Stapler, 25 Sheet Capacity, Optima 25, Jam Free, Reduced Effort, Soft Grip, Blue and Gray (66404)",1114.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.1,,,iPhone,,,M-to-F,,,,,gpt-4o-mini,"Amazon Basics USB-C to USB-A 3.1 Gen1 Female Adapter Cable Converter, 5Gbps High-Speed, USB-IF Certified, for Laptops, Tablets, Phones (iPhone 16/15), White",1115.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Midland,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Midland - WR120B - NOAA Emergency Weather Alert Radio - Localized Programming, Trilingual Display, 60+ Emergency Alerts, Alarm, Selectable Alert Tone",1116.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,EPSON,0.95,,True,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"EPSON 222 Claria Ink High Capacity Black & Standard Color Cartridge Combo Pack (T222XL-BCS) Works with WorkForce WF-2960, Expression XP-5200, Black/Cyan/Magenta/Yellow",1117.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.9,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Customizable Name Badge Inserts, 2.25"" x 3.5"", White, 400 Printable Name Tag Inserts (5390)",1118.0,
Peripherals & Input,keyboard,Mainstream,New,False,Current-Gen,Logitech,0.9,,,,,,,,,,,,,,,,,,,,,,,Membrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Logitech MK370 Combo for Business, Wireless Full-Size Keyboard and Wireless Mouse, Secure Logi Bolt USB Receiver, Bluetooth, Globally Certified Windows/Mac/Chrome, Linux - Graphite",1119.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,EPSON,0.95,,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WorkForce WF-2930, WF-2950, Expression XP-4200, XP-4205",,,,,,,,gpt-4o-mini,"EPSON 232 Claria Ink High Capacity Black Cartridge (T232XL120-S) Works with WorkForce WF-2930, WF-2950, Expression XP-4200, XP-4205",1120.0,
Audio & Media Systems,receiver,Mainstream,New,False,Current-Gen,Denon,0.95,,,,,,,,,,,,,,5.1,,,,,,,,4K_UHD,,,,,,,,,,,,,,,,,,4K_UHD,,,,,,,,,,8K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.0,,,gpt-4o-mini,"Denon AVR-S570BT 5.2 Channel AV Receiver - 8K Ultra HD Audio & Video, Enhanced Gaming Experience, Wireless Streaming via Built-in Bluetooth, (4) 8K HDMI Inputs, Supports eARC, HD Setup Assistant",1121.0,
Audio & Media Systems,blu_ray_player,Mainstream,New,False,Current-Gen,Panasonic,0.9,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,,FHD_1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DMP-BD84P-K,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Panasonic Blu Ray DVD Player with Full HD Picture Quality and Hi-Res Dolby Digital Sound, DMP-BD84P-K, Black",1122.0,
"Cameras, Photography & Video",security_cam,Mainstream,New,False,Current-Gen,SimpliSafe,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,True,,,,,,,,,,,,1080p,,,,,,,,,,,,,,,,,,,,,,Outdoor Security Camera Series 2,,,,,,,,,,,,Gen 3 System,,,,True,,,,gpt-4o-mini,"SimpliSafe Outdoor Security Camera Series 2, 1080p Wireless and Wired Home Security Camera - Compatible with Gen 3 System",1123.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,USB-C to USB-A 2.0,,,"Apple, Samsung",,,M-to-M,,,,,gpt-4o-mini,"Amazon Basics USB-C to USB-A 2.0 Fast Charger Cable, 480Mbps Speed, USB-IF Certified, for Apple iPhone 16/15, iPad, Samsung Galaxy, Tablets, Laptops, 6 feet, White",1124.0,
Computers & Gaming,excluded,Mainstream,New,False,Current-Gen,HORI,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HORI Racing Wheel Apex for Playstation 5, PlayStation 4 and PC - Officially Licensed by Sony - Compatible with Gran Turismo 7",1125.0,
PC Components (Core),motherboard,Mainstream,New,True,Current-Gen,NVIDIA,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,NVIDIA Jetson AGX Orin 64GB Developer Kit,1126.0,
Peripherals & Input,external_drive,Mainstream,New,False,Current-Gen,Crucial,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048.0,,,,,,,,,,,,,,,,,,,USB 3.2 USB-C,,,,,,,,,SSD,,gpt-4o-mini,"Crucial X9 2TB Portable SSD, Up to 1050MB/s, USB 3.2 USB-C, External Solid State Drive, Compatible with Windows, Mac, & Android, Reliable Storage for Games, Files, & Backups, Black - CT2000X9SSD902",1127.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Epson,0.95,,True,,,,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EcoTank ET-2720, ET-2800, ET-2803, ET-2840, ET-4700, ET-4800, ET-4810",,,,,,,,gpt-4o-mini,"Epson 522 EcoTank Ink Ultra-high Capacity Bottle Black & Color Combo Pack (T522120-BCS) Works with EcoTank ET-2720, ET-2800, ET-2803, ET-2840, ET-4700, ET-4800, ET-4810",1128.0,
Networking & Smart Home,router,Mainstream,New,True,Current-Gen,Ubiquiti,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX3000,,Dual-Band,,,,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Ubiquiti Cloud Gateway Ultra (UCG-Ultra),1129.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Kensington,0.9,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,,,,,,,,False,,,,gpt-4o-mini,"Kensington USB-A Hi-Fi Headphones, On-Ear Headset, 6ft Cord, for Kids, for Adults, for School, Padded Adjustable Headband (K97600WW), Black",1130.0,
Networking & Smart Home,switch,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,gpt-4o-mini,TP-Link TL-SF1005P | 5 Port Fast Ethernet PoE Switch | 4 PoE+ 10/100 Mbps Ports @67W | Desktop | Plug & Play | Sturdy Metal w/ Shielded Ports | Fanless | Extend & Priority Mode,1131.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Logitech,0.9,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB,,,,,,,,,,,gpt-4o-mini,Logitech S150 USB Speakers with Digital Sound,1132.0,
Peripherals & Input,controller,Mainstream,New,False,Current-Gen,8Bitdo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"8Bitdo Ultimate 2 Bluetooth Controller for Switch/Switch 2 & Windows PC, Switch Pro Controller with TMR Joysticks, Switchable Hall Effect/Tactile Triggers, Vibration and Motion Control - Black",1133.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,adidas,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"adidas Foundation Backpack for Laptop, Large Durable Athletic Gym Bag, Two Tone White/Black, One Size",1134.0,
Computers & Gaming,laptop,Mainstream,New,False,Current-Gen,HP,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,Intel Quad-Core,,,8.0,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 14"" Ultral Light Laptop for Students and Business, Intel Quad-Core, 8GB RAM, 192GB Storage(64GB eMMC+128GB Ghost Manta SD Card), 1 Year Office 365, USB C, Win 11 S",1135.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.9,,,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Printable Address Labels with Sure Feed, 1"" x 2-5/8"", Matte Clear, 300 Blank Mailing Labels (18660)",1136.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Baseus,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C 3.2,True,Metal,"Apple, Samsung",,,M-to-M,,,,100.0,gpt-4o-mini,"Baseus USB C Cable, 100W PD 5A QC 4.0 Fast Charging USBC to USBC Cable, Zinc Alloy Nylon Braided Type C Charger Cord for iPhone 16 15 Pro Plus Pro Max, MacBook, iPad Pro/Mini, Samsung S23/S22+",1137.0,
"Office, Printing & Power",excluded,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Hanging File Folders, Letter Size, Gray, 25-Pack",1138.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,ESR,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iPad Pro 13,,,,,,,,,,,,iPad Pro 13,,,,,,,,gpt-4o-mini,"ESR iPad Pro 13 Inch Case with Keyboard (M4, 2024), iPad Pro 13 Keyboard Case with Easy-Set Magnetic Stand, Portrait/Raised Modes for iPad Pro 13, Removable, Rebound 360 Series, Black",1139.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,0.95,,True,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon CLI-281 Black, Cyan, Magenta and Yellow 4 Ink Pack, Compatible to TR8520, TR8620 Series, TS9120, and TS6210 Printers",1140.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,Intel,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Core Ultra 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Intel® Core™ Ultra 9 Desktop Processor 285K 24 cores (8 P-cores + 16 E-cores) up to 5.7 GHz,1141.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX5400,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"TP-Link AX5400 WiFi 6 Router (Archer AX73)- Dual Band Gigabit Wireless Internet Router, High-Speed ax Router for Streaming, Long Range Coverage",1142.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,Optical,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Razer Viper V3 HyperSpeed Wireless Esports Gaming Mouse: 82g Lightweight - Up to 280 Hr Battery - 30K DPI Optical Sensor - Gen-2 Mechanical Switches - 8 Programmable Controls - Classic Black,1143.0,
Audio & Media Systems,soundbar,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Samsung B-Series Soundbar HW B400F 2.0 ch Soundbar with Built in Subwoofer (2025 Model) One Remote Control, Surround Sound Expansion, Voice Enhance Mode",1144.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,Samsung,0.95,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,16.0,QHD_1440p,OLED,120.0,,,,,,,,,,,,,,,,Intel Core 7,,,,,,,,,,,,,,Galaxy Book5 Pro 360,,True,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Samsung 16” Galaxy Book5 Pro 360 Copilot+ PC, AI Computer, Intel Core 7 Ultra Processor, 3K AMOLED (2880x1800) Touchscreen, S Pen,120Hz, Dolby Atmos, Student Laptop, Lightweight, All-Day Battery Life",1145.0,
Audio & Media Systems,microphone,Mainstream,New,True,Current-Gen,RØDE,0.9,,,,,,,,,,,,,,,,,,,,condenser,,,,,,,,,,,,,,,,Wired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"RØDE Wireless Go II Dual Channel Wireless System with Built-in Microphones with Analogue and Digital USB Outputs, Compatible with Cameras, Windows and MacOS computers, iOS and Android phones",1146.0,
Mobile Devices,gps_navigator,Mainstream,New,False,Current-Gen,Bushnell,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Bushnell Wingman View Golf GPS Speaker,1147.0,
"Office, Printing & Power",ups,Mainstream,New,False,Current-Gen,CyberPower,1.0,,,,,,,,700.0,VA,False,,370.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"CyberPower SL700U Standby UPS System, 700VA/370W, 8 Outlets, Slim Profile, Black",1148.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,0.95,Inkjet,False,False,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 923e Black EvoMore Ink Cartridge Printers | Works with Printer Series: OfficeJet 8120, OfficeJet Pro 8130 | Carbon Neutral | 4K0T7LN",1149.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"LISEN Cup Phone Holder No Shaking Phone Holder for Car, 360° Adjustable iPhone Holder for Car Accessories for Women Truck Jeep Golf for iPhone 16e 16 15 14 13 Pro Max Samsung S25 All 4-17'' Phone",1150.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Texas Instruments,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Texas Instruments BA II Plus Professional Financial Calculator Silver 9.8 Inch,1151.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD Micro ATX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS Prime B550M-A WiFi II AMD Micro ATX Motherboard with PCIe 4.0, WiFi 6, ECC Memory, HDMI 2.1, RGB Header",1152.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX1800,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,gpt-4o-mini,"TP-Link ER605 V2 Wired Gigabit VPN Router, Up to 3 WAN Ethernet Ports + 1 USB WAN, SPI Firewall SMB Router, Omada SDN Integrated, Load Balance, Lightning Protection",1153.0,
"Cameras, Photography & Video",action_cam,Mainstream,New,False,Current-Gen,GoPro,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4K,,,16.6,,,,,,,,,,,,,,,,,,,MAX,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,GoPro MAX — Waterproof 360 + Traditional Action Camera with Touch Screen Spherical 5.6K30 HD Video 16.6MP 360 Photos 1080p Live Streaming Stabilization,1154.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Razer DeathAdder V4 Pro Wireless Gaming Mouse: 56g Lightweight - HyperSpeed Wireless Gen-2 - Optical Scroll Wheel - Optical Switches Gen-4 - Focus Pro 45K Sensor Gen-2 - Up to 150 Hr Battery,1155.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.95,,,,,,4.0,,,,,,3.0,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer 2032 Batteries (4 Pack), 3V Lithium Coin Batteries",1156.0,
Networking & Smart Home,smart_alarm,Mainstream,New,False,Current-Gen,Kasa,0.95,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,,,,,,Wired,WiFi,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Kasa Smart 3 Way Switch HS210 KIT, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch works with Alexa and Google Home, UL Certified, No Hub Required, White,2 Count (Pack of 1)",1157.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,StarTech.com,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C to DVI,,,,,,M-to-F,,,,,gpt-4o-mini,StarTech.com USB C to DVI Adapter - Black - 1920x1200 - USB Type C Video Converter for Your DVI D Display/Monitor/Projector - Upgraded Version is CDP2DVIEC (CDP2DVI),1158.0,
Out of Scope,excluded,Mainstream,New,True,Current-Gen,THE NORTH FACE,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"THE NORTH FACE Women's Borealis Commuter Laptop Backpack | Everyday Travel Bag with 16"" Laptop Sleeve, Women-Specific Fit, Reflective Details, Gardenia White/TNF Black-NPF, One Size",1159.0,
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9144,HDMI 2.1,,,,,,,,,,,gpt-4o-mini,"Amazon Basics HDMI Cable, 3 Feet, HDMI 2.1 to HDMI Cable (48Gbps), 8K@60Hz 4K@120Hz Certified Ultra High Speed, Black, Compatible with PS5/Xbox/TV/Monitor",1160.0,
Accessories,cable,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,USB-C,,,,,,,,,,,gpt-4o-mini,"LISEN USB-C to Magnetic 3 Cable (6.6FT) for M4 MacBook Air Pro Charger, 140W Magnetic Safe 3 Cable for MacBook Air (15''/13'' M4 2025, M3 2024, M2 2023, M2 2022), Pro (16""/14"" 2024/2023/2021)",1161.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Skullcandy,0.95,,True,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth,,,"iPhone, Android",,,,True,,,,gpt-4o-mini,"Skullcandy Hesh ANC Wireless Over-Ear Bluetooth Headphones with Charging Cable, Active Noise Cancelling, Up to 22 Hrs Battery, Foldable Lightweight Design, Microphone for iPhone Android - True Black",1162.0,
