category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,Pyle,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Pyle Universal Adjustable Tripod Microphone Stand - Pair of Heavy Duty Lightweight Professional Compact Extendable Stage Studio Floor Standing Boom Mic Holder w/ Carry Bag, 5/8"" Adapter - PMKSKT35",874.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,JLab,0.95,,,,,,,,,,,,,,,,,,,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,,,,,False,,,,gpt-4o-mini,"JLab Studio Pro Over-Ear Headphones, Wired Headphones, Tangle Free Cord, Ultra-Plush Faux Leather with Cloud Foam Cushions, 40mm Neodymium Drivers with C3 Sound, Black",875.0,
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,Yealink,0.95,,,,,,,,,,,,,,,,,,True,over-ear,condenser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Yealink BH70 UC (NO Dongle) Wireless Bluetooth Headset with Microphone for Work, 35h Talking Battery Life, 3-Mic Noise Cancellation Headsets for Computer, 91g Lightweight Headphone for Open Office",876.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Texas Instruments,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Texas Instruments TI-84 Plus C Silver Edition Graphing Calculator, Black",877.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,FHD_1080p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo ThinkVision M15 15.6"" Full HD WLED LCD Monitor - 16:9 - Raven Black",878.0,
"Cameras, Photography & Video",mirrorless_dslr,Premium,New,True,Current-Gen,Sony,0.95,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,4K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sony Alpha FX3 Full-Frame Cinema Line Camera Bundle, with 128GB SD Card, Extra Battery with USB-C Charging Port, Care Cleaning Kit for Digital Video Full Frame Camera (4 Items)",879.0,
Networking & Smart Home,router,Mainstream,Renewed/Refurbished,True,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX5400,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS RT-AX82U AX5400 Dual-Band WiFi 6 Gaming Router, Game Acceleration, Mesh Support, Dedicated Port, Mobile Boost, MU-MIMO, Aura RGB (Renewed)",880.0,
Audio & Media Systems,accessory,Mainstream,New,True,Current-Gen,Audio-Technica,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Audio-Technica AT6011a Anti-Static Record Brush,881.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Nikon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APS-C,,,,,,Zoom,,,,,,,,,,,,,,,,,NIKKOR Z DX 50-250mm VR,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Nikon NIKKOR Z DX 50-250mm VR | Compact all-in-one telephoto zoom lens with image stabilization for APS-C size/DX format Z series mirrorless cameras (standard to long telephoto) | Nikon USA Model,882.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Corsair,0.95,,,,,,,,,,,,,,,,True,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Corsair Virtuoso MAX Wireless Officially Licensed Xbox Series X|S Gaming Headset – Dolby Atmos, Active Noise Cancelling, 2.4GHz Wireless & Bluetooth, Game/Chat Audio Controls, PC – Carbon",883.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Maxell,0.9,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Maxell – 625335, Premium Quality Noise free Surface Playback Recordable CDs 700Mb Storage – 32x, Write Speed 80 minutes - Blank CDs, CD Storage & Reusable Spindle Case Holder – 30 Pack",884.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASRock,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ryzen 9000, 8000 and 7000 Series",,,,,DDR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASRock AMD B850 Pro A WiFi 6E Socket AM5 Ryzen 9000, 8000 and 7000 Series DDR5 up to 8000+ (OC) MHz 256GB ATX Motherboard M.2 SATA3 6.0 Gb/s PCIe 5.0 BIOS Flashback Realtek 2.5G LAN",885.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,Insta360,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Insta360 GO 3S Lens Guard,886.0,
"Office, Printing & Power",battery,Mainstream,New,False,Legacy,Duracell,0.95,,,,,,2.0,,,,,,1.5,Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Duracell MN9100/E90/LR1 Medical Battery 1.5 V Card 2 Size N - 2 Count, 2 Pack - 4 Batteries Total,2 Count (Pack of 2)",887.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,SteelSeries,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,SteelSeries Arctis GameBuds for PlayStation/PC/Switch/Mobile — Quick-Switch 2.4GHz + Bluetooth 5.3 — Active Noise Cancelling — 100+ Game Audio Presets — 40H Battery with Qi Charging Case - White,888.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,Escort,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Direct Wire,,,"Escort, Cobra",,,M-to-F,False,,,,gpt-4o-mini,"Escort Cobra Official Direct Wire SmartCord, Charges Through Vehicle’s Electrical System, Works with All Current Generation Escort and Cobra Windshield Mounted Detectors, Red LED Alert Indicator",889.0,
Computers & Gaming,laptop,Mainstream,New,True,Current-Gen,Microsoft,0.95,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,10th Gen Intel Core i5,,,8.0,128.0,,,,,,,,,,Surface Pro 7,,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Pro 7 – 12.3"" Touch-Screen - 10th Gen Intel Core i5 - 8GB Memory - 128GB SSD – Platinum",890.0,
"Office, Printing & Power",scanner,Mainstream,New,False,Current-Gen,Brother,0.95,,,,A4,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,gpt-4o-mini,"Brother ADS-4700W Professional Desktop Scanner with Fast Scan Speeds, Duplex, Wireless, and Large Touchscreen, White",891.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,Microsoft,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,Core i7 12th Gen i7-1265U,,,16.0,512.0,,,,,,,,,,Surface Pro 9,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Pro 9 Tablet - 13"" - Core i7 12th Gen i7-1265U Deca-core (10 Core) - 16 GB RAM - 512 GB SSD - Windows 10 Pro 64-bit - Sapphire",892.0,
Audio & Media Systems,speaker,Premium,New,True,Current-Gen,Apple,0.95,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HomePod 2nd Generation,,,,,,,,,Power Cable,,,,,,,True,,,,gpt-4o-mini,"Apple HomePod Smart Speaker 2nd Generation, Siri Speaker + Power Cable + Apple 1 Year Limited Warranty (Midnight)",893.0,
Out of Scope,excluded,Mainstream,New,True,Current-Gen,DJI,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,DJI Focus Pro Motor,894.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Lutron,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lutron Maestro Companion Multi-Location Dimmer Not for Standalone Use MA-R-WH, White",895.0,
PC Components (Core),motherboard,Mainstream,New,False,Current-Gen,ASRock,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMD AM4,,,,,Gen4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,ASRock B550M PRO4 Supports 3rd Gen AMD AM4 Ryzen™ / Future AMD Ryzen™ Processors Motherboard,896.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Creative,0.95,,,,,,,,,,,,,,2.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Creative T100 2.0 Compact Hi-Fi Speakers, up to 80W Peak Power with Bluetooth 5.0, Optical-in, AUX-in, Wide Soundstage and Audio Clarity with Bass Control for Computers and Laptops (Black)",897.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Casio,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Casio fx-991ES Plus 2 Scientific Calculator with 417 Functions and Display, Natural",898.0,
Audio & Media Systems,microphone,Mainstream,New,False,Current-Gen,Amazon Basics,0.9,,,,,,,,,,,,,,,,,,,,dynamic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Amazon Basics Dynamic Microphone - Professional Vocal Mic with Cable for Karaoke, Podcasting, Live Performance",899.0,
Audio & Media Systems,earbuds,Mainstream,New,False,Current-Gen,Walker's,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Walker's Disrupter Bluetooth Earbuds - Active Lifestyle Ear Protection Hearing Enhancement Noise-Cancelling Rechargeable,900.0,
PC Components (Core),thermal_paste,Mainstream,New,False,Current-Gen,ARCTIC,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ARCTIC MX-4 (20 g) - Premium Performance Thermal Paste for All Processors (CPU, GPU - PC), Very high Thermal Conductivity, Long Durability, Safe Application, Non-Conductive",901.0,
Displays & Mounting,monitor,Mainstream,New,False,Current-Gen,ViewSonic,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,4K_UHD,LCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VX3267U-4K,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ViewSonic VX3267U-4K 4K UHD 32 Inch IPS Monitor with 65W USB C, HDR10 Content Support, Ultra-Thin Bezels, Eye Care, HDMI, and DP Input, Black",902.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Epson,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Epson 552 EcoTank Ink Ultra-high Capacity Bottle Gray (T552520-S) Works with EcoTank Photo ET-8500, ET-8550",903.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,HP,1.0,Laser,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 213X High Yield Magenta Original Laserjet Toner Cartridge, W2133X. Works Laserjet Enterprise 5700, 5800, 6700, 6701, 6800, 6801",904.0,
Peripherals & Input,external_drive,Mainstream,New,False,Current-Gen,Dell,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB2,,,,,,,,,HDD,,gpt-4o-mini,Dell - Lecteur/Graveur Externe USB2 - DVD±RW (±R DL) / DVD-RAM,905.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Sigma,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Zoom,2.8,False,,,,,,,,,,,,,,,70-200mm F2.8 Sports DG OS HSM,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sigma 70-200mm F2.8 Sports DG OS HSM for Canon Mount,906.0,
Peripherals & Input,dock_hub,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C 3.2,,,,,,,,4.0,,,gpt-4o-mini,"UGREEN 10 Gbps USB-C Switch Support File Sync & Cross-Screen Drag, USBC 3.2 Switch 2 Computers Share 4 USB 3.2 Gen 2 Ports, USB Switcher Selector Sharing Keyboard and Mouse with Controller",907.0,
Accessories,excluded,Mainstream,New,False,Current-Gen,UBeesize,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"UBeesize 12 inch Ring Light with Stand, Selfie Ring Light with 50"" Extendable Tripod Stand & Phone Holder for Live Stream/Makeup/YouTube Video",908.0,
Mobile Devices,tablet,Mainstream,New,False,Current-Gen,Lenovo,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,3.0,32.0,,,,,,,,,,Tab M9 TB310FU,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lenovo Tab M9 TB310FU Tablet - 9"" HD - MediaTek MT6769V/CU Helio G80 Octa-core - 3 GB - 32 GB Storage - Android 12 - Cortex A75 Dual-core (2 Core) 2 GHz + Cortex A55 Hexa-core (6 Core) 1.80 GHz -",909.0,
Accessories,headphones,Mainstream,New,False,Current-Gen,Belkin,0.9,,,,,,,,,,,,,,,,,,,on-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,"iPhone, iPad, Galaxy",,,M-to-F,False,,,,gpt-4o-mini,"Belkin SoundForm Mini Kids Wired Headphones w/USB C to 3.5mm Dongle, Built-in Mic & Fun Stickers, 85dB Max Volume – for Online Learning, Travel, Compatible w/iPhone 16, iPad, Galaxy S25, etc - Pink",910.0,
Networking & Smart Home,switch,Mainstream,New,False,Current-Gen,Linksys,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,gpt-4o-mini,"Linksys LGS105: 5-Port Business Desktop Gigabit Ethernet Unmanaged Switch, Computer Network, Wired Connection Speed up to 1,000 Mbps (Black, Blue)",911.0,
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,0.95,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon CLI-65 Genuine Yellow Ink Tank, Compatible with PIXMA PRO-200, and PIXMA PRO-200S Printers",912.0,
Networking & Smart Home,wifi_adapter,Mainstream,New,False,Current-Gen,WAVLINK,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,AX2800,,Dual-Band,True,,Wired,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"WAVLINK WiFi 7 BE5100 Outdoor WiFi Extender, Dual Band Long-Range Outdoor WiFi Repeater|Access Point|Mesh Router, POE Powered | IP67 Waterproof | 4 x 8dBi Antennas, 2.5 Gbps Ethernet, Up to 2800 sq.ft",913.0,
PC Components (Core),cpu_cooler,Mainstream,New,False,Current-Gen,Lian Li,0.9,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Lian Li GA II LCD 360MM AIO - Asetek 8th Gen - 2.88” IPS LCD screen liquid cooler - Screen recording for videos and photos - Pre-installed daisy-chained ARGB fans or UNI FAN SL-INF fans (GA2ALCD36INW),914.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,HP,0.95,Laser,False,False,A4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP LaserJet Enterprise M610dn Monochrome Printer with built-in Ethernet & 2-sided printing (7PS82A), White",915.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,HORI,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,HORI Compact Carry All (Black) Travel Bag for Nintendo Switch 2 - Officially Licensed by Nintendo,916.0,
Computers & Gaming,excluded,Mainstream,New,False,Current-Gen,Arduino,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Arduino UNO R4 Minima [ABX00080],917.0,
"Office, Printing & Power",charger,Mainstream,New,True,Current-Gen,Motorola,0.9,,,,,,,,,,,,30.0,W,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,USB-C,,,"Moto G 2025, G Power 2025, G Power 5G (2024), Moto G Stylus 5G (2024), Motorola Razr (2024/2025), Razr+ (2024)",,,M-to-F,False,,,30.0,gpt-4o-mini,"Motorola TurboPower 30 USB-C Charger - No Cable - for Moto G 2025, G Power 2025, G Power 5G (2024), Moto G Stylus 5G (2024), Motorola Razr (2024/2025), Razr+ (2024)",918.0,
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB to 3.5mm,True,,,,,M-to-F,False,,,,gpt-4o-mini,"UGREEN USB to 3.5mm Jack Audio Adapter Sound Card Support Mic TRRS Headphone DAC 24bit 96kHz Nylon Braided USB to Aux Jack Compatible with Windows Mac Linux PC PS5 PS4 Switch 2 Speaker, 9.8 Inch",919.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,1.0,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Brother Printer Ultra High Yield Inkjet Cartridge - Black (LC109BK),920.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,Celestron,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Celestron 93326 Omni Barlow Lens, Silver, 2 x 1.25 Inch",921.0,
Audio & Media Systems,earbuds,Mainstream,Renewed/Refurbished,True,Current-Gen,Bose,0.9,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Bose SoundSport in-Ear Headphones for Apple Devices – Neon Blue, Sweat-Resistant, Inline Mic/Remote (Renewed)",922.0,
"Cameras, Photography & Video",security_cam,Mainstream,New,True,Current-Gen,Netgear,0.95,,,,,,,,,,,,,,,,,,,,,,1080p,,,,,,,,,,,,,,Battery,WiFi,True,,,,,,wall,,,,,,1080p,,,,,,,,,,,,,,,,,,,,,,Arlo Pro 2,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Netgear Arlo Pro 2 - Add-on Camera | Rechargeable, Night vision, Indoor/Outdoor, HD Video 1080p, Two-Way Talk, Wall Mount | Cloud Storage Included | Works with Arlo Pro Base Station (VMC4030P), White",923.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy Tab S10 Ultra & S9 Ultra,,,,,,,,,,,,Galaxy Tab S10 Ultra & S9 Ultra,,,,,,,,gpt-4o-mini,"SAMSUNG Official Slim Keyboard Case (Ai Key) Galaxy Tab S10 Ultra & S9 Ultra, International Version (English) - Black",924.0,
"Office, Printing & Power",charger,Mainstream,New,False,Current-Gen,ESR,0.95,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,gpt-4o-mini,"ESR Qi2 3 in 1 Wireless Charging Station, [Certified] Apple Watch Charger & 15W Qi2 MagSafe Charger Stand for iPhone, Wireless Charger for Multiple Devices iPhone 16/15/14/13&Watch&AirPods,Black",925.0,
PC Components (Core),gpu,Mainstream,New,True,Current-Gen,MSI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RTX 3050,6.0,,,,Gen4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"MSI Gaming RTX 3050 Gaming X 6G Graphics Card (NVIDIA RTX 3050, 96-Bit, Boost Clock: 1507 MHz, 6GB GDDR6 14 Gbps, HDMI/DP, Ampere Architecture)",926.0,
Computers & Gaming,nas,Mainstream,New,False,Current-Gen,Synology,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192.0,,,,,,,,,,BeeStation Plus,,,,,,,,,,,,,,,,,,HDD,,gpt-4o-mini,Synology BeeStation Plus 8TB Personal Cloud Storage Device (BST170-8T),927.0,
"Office, Printing & Power",charger,Mainstream,New,True,Current-Gen,Google,0.9,,,,,,,,,,,,30.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,Google,,,M-to-F,False,,,30.0,gpt-4o-mini,Google 30W USB-C - Fast Charging Pixel Phone Charger - Compatible with Google Products and Other USB-C devices,928.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,True,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy Buds2,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"SAMSUNG Galaxy Buds2 True Wireless Earbuds Noise Cancelling Ambient Sound Bluetooth Lightweight Comfort Fit Touch Control, International Version (Graphite)",929.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-Frame,,,Canon_RF,,True,Prime,1.2,,,,,,,,,,,,,,,,RF50mm F 1.2L USM,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Canon RF50mm F 1.2L USM Lens, Black",930.0,
Networking & Smart Home,smart_tag,Mainstream,New,False,Current-Gen,UGREEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung,,,,,,,,gpt-4o-mini,"UGREEN FineTrack Slim S Bluetooth Tracker Tags Work with Samsung SmartThings APP (Samsung Only), 1.7mm Ultra-Slim Wallet Card Finder, Rechargeable IP68 Waterproof Tracker Card for Wallet, Key, Luggage",931.0,
