product_title,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,product_category,product_segment,log_original_price,log_purchased_last_month,log_total_reviews,extracted_brand
"LENOVO IdeaPad 1 Laptop, 15.6” FHD Display, Intel Celeron N4500 Processor, 20GB RAM, 1TB SSD, SD Card Reader, Numeric Keypad, HDMI, Wi-Fi 6, Windows 11 Home, 1 Year Office 365, Grey",4.2,No Badge,Organic,0,0,0,0.0,Laptops,Media,5.817111159963204,5.303304908059076,6.697034247666484,Lenovo
"Fitbit Sense Advanced Smartwatch with Tools for Heart Health, Stress Management & Skin Temperature Trends, White/Gold, One Size (S & L Bands Included)",4.1,No Badge,Organic,1,1,0,0.0,Wearables,Media,5.141605075260502,5.707110264748875,9.482350275033667,Monoprice
"BAGSMART Travel Backpack Carry on Flight Approved, 28L Lightweight Backpack Fits 17.3 Inch Laptop for Men Women, Water Resistant Personal Item Travel Bag with USB Charging Port, Black",4.5,No Badge,Organic,0,0,0,0.17,Laptops,Baja,3.7133281345162463,6.55250788703459,5.293304824724492,Vivo
"Belkin BoostCharge USB-C to USB-C Power Cable (2M/6.6ft) Fast Charging Cable 240W Power Delivery USB-IF for MacBook Pro, iPad, iPhone 16 Series, Galaxy S25 Series, Nintendo Switch 2 & More - White",4.4,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.0421386463681466,6.2166061010848646,7.060476365999801,Samsung
Corsair HX1000i Fully Modular Ultra-Low Noise ATX Power Supply - ATX 3.1 & PCIe 5.1 Compliant - Fluid Dynamic Bearing Fan - CORSAIR iCUE Software Compatible - 80 Plus Platinum Efficiency - Black,4.6,No Badge,Organic,1,0,0,0.1,PC Components,Media,5.673288902319859,5.303304908059076,6.0867747269123065,Crucial
Apple Smart Folio for iPad Air 11-inch (M3 and M2) - Charcoal Gray ​​​​​​​,4.5,No Badge,Organic,0,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Media,3.957760897102,5.993961427306569,5.298317366548036,Apple
"PHILIPS Ergonomic Mouse - Vertical Mouse with 800/1200/1600 Adjustable DPI, 6 Silent Buttons Design for S/M Hands, Auto Power Saving,Light Weight, 2.4GHz Wireless Mouse for Laptop, Desktop, PC-Black",4.2,No Badge,Organic,1,0,1,0.1,Computer Peripherals,Baja,3.433664571799657,6.2166061010848646,3.6635616461296463,Logitech
"Canon imageCLASS MF462dw - Monochrome, Duplex Wireless Laser Printer, All-in-One with Scanner, Copier, Fax, Home or Office, Auto Document Feeder, Mobile Ready, 3 Year Limited Warranty, 37 PPM, White",3.9,No Badge,Organic,1,0,0,0.24,"Office Supplies, Ink & Toner",Alta/Premium,5.996427212687727,5.303304908059076,6.915723448631314,Canon
"Amazon Basics MFi Certified USB-A to Lightning Charger Cable for Apple iPhone iPad, 10 Foot White, 1-Pack",4.5,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Baja,2.31451366385932,6.90875477931522,6.900730664045173,Amazon
"HP 950XL/951XL Black/Cyan/Magenta/Yellow High Yield Ink Cartridge, 5/Pack (F6V12FN#140)",4.7,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,5.6763770189656,5.303304908059076,5.755742213586912,Tp-Link
G.SKILL Trident Z5 Neo RGB Series (AMD Expo & Intel XMP 3.0) DDR5 RAM 32GB (2x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory UDIMM - Matte Black (F5-6000J3636F16GX2-TZ5NR),4.7,No Badge,Organic,0,0,0,0.0,PC Components,Baja,4.576564928977757,5.303304908059076,6.47543271670409,Amd
"ZAGG InvisibleShield Glass+ Screen Protector for iPhone 14 Plus/ 13 Pro Max - 3X Shatter Protection, High Scratch Resistance, Oil-Resistant, Reinforced Edges, Easy Install",4.4,No Badge,Organic,1,0,0,0.06,Small Gadget Accessories (Cases & Protectors),Media,3.2577118486533987,6.2166061010848646,7.448333860897476,Texas
GoPro Head Strap 2.0 (Action Camera Head Mount + Clip) - Official Accessory,4.6,Amazon's,Organic,1,0,0,0.19,Small Gadget Accessories (Cases & Protectors),Media,3.331847303527362,6.2166061010848646,5.84354441703136,Unknown
"Brother P-Touch PT-D460BT Business Expert Connected Label Maker | Connect and Create via Bluetooth® on TZe Label Tapes up to ~3/4 inch, White",4.7,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.5107496103686,5.993961427306569,5.602118820879701,Canon
"Pyle 2.1 Bluetooth Marine Amplifier Receiver - Waterproof 4 Channel Wireless Bridgeable Audio Amp for Stereo Speaker with 400W Power Dual MOSFET Supply, GAIN Level & LED Indicator, Black - PLMRA410BT",3.7,No Badge,Sponsored,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.017463517886143,4.61512051684126,6.318968113746434,Jbl
"Transcend 128GB SDXC Memory Card, Up to 100MB/s, for Canon Nikon Sony Camcorder, Trail Camera, Panasonic Cameras, UHS-I U1 V10, Full HD Class 10 High-Speed SD Card",4.7,No Badge,Organic,1,0,0,0.05,Storage & Memory Cards,Baja,2.681021528714291,6.2166061010848646,9.51369892381297,Canon
Nikon NIKKOR Z 24-70mm f/2.8 S | Professional large aperture mid-range zoom lens for Z series mirrorless cameras | Nikon USA Model,4.8,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Alta/Premium,7.648715956451087,4.61512051684126,6.253828811575473,Sony
"Post-it Mini Notes, 1 3/8 in. x 1 7/8 in., 12 Sticky Notes Pads, 100 Sheets per Pad, Poptimistic Collection, School Supplies and Oﬃce Products, The Original Post-it Note",4.8,No Badge,Organic,1,0,0,0.51,"Office Supplies, Ink & Toner",Baja,2.771963526845863,6.90875477931522,6.762729506931879,Samsung
"TP-Link Omada Point to Point Wireless Bridge Outdoor | 5GHz | 867Mbps | PtP&PtMP | 1km, 0.6mile | 3 Gigabit Ports | PoE or DC Powered | IP65 Weatherproof | Preconfigured, Plug&Play(EAP211-Bridge KIT)",4.4,No Badge,Organic,0,0,0,0.0,Networking,Media,4.4703808596394525,5.993961427306569,4.418840607796598,Tp-Link
"Pelican Vault V525 Hard Case (Camera, Pistol, Gear, Equipment)",4.8,No Badge,Organic,1,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Alta/Premium,5.252011613671526,5.303304908059076,6.440946540632921,Kingston
"VTech DS6151-2 2 Handset 2-Line Cordless Phone System for Home or Small Business with Digital Answering System & Mailbox on Each line, Silver",4.2,No Badge,Organic,1,0,0,0.23,Mobile Cell Phones & Smartphones,Media,4.778703236748966,6.2166061010848646,8.173293438966228,Western Digital
"Westinghouse 24-inch Smart TV, HD Xumo TV with Voice Remote, Flat Screen LED Television w/Apple HomeKit, Wi-Fi & Mobile Connectivity",4.2,No Badge,Organic,1,0,0,0.17,Smart Home & Security,Media,4.875120984409557,5.707110264748875,4.941642422609304,Apple
"OtterBox Samsung Galaxy S20 FE 5G (FE ONLY - Not Compatible with Other Galaxy S20 Models) Defender Series Case - Black, Rugged & Durable, with Port Protection, Includes Holster Clip Kickstand",4.7,No Badge,Organic,1,0,0,0.27,Small Gadget Accessories (Cases & Protectors),Media,4.110053855927281,6.2166061010848646,9.048879705849558,Samsung
Nintendo Switch Lite - Yellow,4.6,No Badge,Organic,0,0,0,0.0,Other Electronics,Media,5.283152966028264,5.707110264748875,9.718843300372528,Lg
"Kenwood 6-1/2"" 300W Max (60W RMS per Pair) 6.5"" KFC 2-Way Sport Series Flush Mount Car Audio Door Coaxial Speakers",4.4,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,4.024458434757935,6.2166061010848646,7.430114138561801,Scotch
"Microsoft Surface Go 4 Tablet - 10.5"" - 8 GB - 256 GB Storage - Windows 11 - Platinum",3.9,No Badge,Organic,0,0,0,0.0,Tablets & E-readers (DEVICES ONLY),Alta/Premium,6.808255334358307,0.0,2.302585092994046,Microsoft
CORSAIR VENGEANCE RGB DDR5 RAM 64GB (2x32GB) 6400MHz CL32-40-40-84 1.40V Intel XMP Desktop Computer Memory - Black (CMH64GX5M2B6400C32),4.6,No Badge,Organic,1,0,0,0.0,PC Components,Media,5.602081919829862,5.707110264748875,7.52294091807237,Intel
"TP-Link Deco BE95 BE33000 Quad-Band WiFi 7 Mesh System - for Whole Home Coverage up to 7800 Sq.Ft w/AI-Driven Smart Antennas, 10G Multi-Gig Ethernet Ports, Replaces Router and Extender (2-Pack)",4.1,No Badge,Organic,1,1,0,0.0,Networking,Alta/Premium,6.803494158767612,4.61512051684126,7.682482446534506,Tp-Link
"HP 972A PageWide Magenta Ink Cartridge for HP Printers | Works with Printer Series: PageWide Pro 452, 477, 552dw, 577 | L0R89AN",4.7,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Media,4.717516245819629,5.993961427306569,6.111467339502679,Tp-Link
"LG 34WR55QK-B 34-inch UltraWide WQHD (3440 x 1440) Curved Computer Monitor, 100Hz, 5ms, HDR10, Reader Mode, HDMI, DisplayPort, USB Type-C, Tilt/Height Adjustable Stand, Black",4.4,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Media,5.986376625559036,4.61512051684126,3.295836866004329,Vivo
"BAGSMART Electronics Organizer Travel Case, Cord Organizer for Women, Travel Cable Bag (Beige)",4.6,No Badge,Organic,1,0,0,0.29,Small Gadget Accessories (Cases & Protectors),Baja,2.7073833121145063,6.90875477931522,5.241747015059643,Monoprice
"LG 34U65ZA-B UltraWide 34-Inch 3800R Curved Monitor QHD (3440 x 1440) IPS, Built-in Power, 3800R, HDR10, HDMI, DisplayPort, USB Type-C 90W PD, Built-in Speaker, Tilt/Height/Swivel Stand, Black",5.0,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Media,6.175846479868856,4.61512051684126,1.3862943611198906,Vivo
"HyperX Cloud Earbuds II – 14mm Drivers, Four Eartips, Hard-Shell Carrying Case, Low-Profile 90° Plug, 3.5mm Plug, Built-in Microphone, Multi-Function Button, PC, Mobile, Nintendo Switch – Black",4.2,No Badge,Organic,0,0,0,0.0,Computer Peripherals,Baja,3.529297384289471,6.2166061010848646,7.395107546562485,Jbl
Genuine Original OEM 90w for Dell 0RT74M RT74M PA-1900-32D5 AC Adapter Exact 19.5v 4.62a,4.5,No Badge,Organic,1,0,0,0.22,"Chargers, Adapters & Cables",Media,3.58351893845611,6.2166061010848646,6.049733455231958,Dell
"SAMSUNG 50W Duo Power Adapter Wall Charger, 2 Ports, Cable Included, Super Fast Charging 2.0 for Galaxy Phones, Tablets, USB Type C Devices, Low Standby Power Consumption, EP-T5020XBEGUS, Black",4.7,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.628067314717178,6.2166061010848646,5.10594547390058,Samsung
"Nikon D7500 20.9MP DSLR Camera with AF-S DX NIKKOR 18-140mm f/3.5-5.6G ED VR Lens, Black",4.7,No Badge,Organic,0,0,0,0.0,Cameras & Photography,Media,6.617416346869071,4.61512051684126,7.397561535524052,Sony
"ZOTAC Gaming GeForce RTX 5060 Ti 16GB AMP DLSS 4 16GB GDDR7 128-bit 28 Gbps PCIE 5.0 Gaming Graphics Card, IceStorm 2.0 Cooling, White LED Lighting, ZT-B50620F-10M",4.5,No Badge,Organic,0,0,0,0.0,PC Components,Media,6.134677051181064,5.303304908059076,4.127134385045092,Nvidia
"Amazon Basics Heavy-Duty Tilting TV Wall Mount for 37"" to 80"" TVs up to 120 lbs, Black",4.6,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Baja,3.1350593387750902,6.2166061010848646,9.153558357877198,Amazon
Dell UltraSharp 34 Monitor - U3425WE,4.8,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Media,6.675192505751435,4.61512051684126,3.5263605246161616,Dell
"Sony TOUGH-G series SDXC UHS-II Card 128GB, V90, CL10, U3, Max R300MB/S, W299MB/S (SF-G128T/T1)",4.8,No Badge,Organic,0,0,0,0.0,Storage & Memory Cards,Media,5.139028508864655,5.303304908059076,8.082093278178382,Sony
"HP 524sf Series 5 24"" FHD 1920x1080 IPS Monitor, 100Hz, 99% sRGB, 1500:1, 5ms, Black/Silver (2024 Model)…",4.7,No Badge,Organic,1,0,0,0.0,TV & Video Displays,Media,4.9486889658772695,5.303304908059076,3.7612001156935615,Nvidia
"HP Color LaserJet Enterprise M554dn Duplex Printer (7ZU81A),White",4.4,No Badge,Organic,0,1,0,0.0,"Office Supplies, Ink & Toner",Alta/Premium,6.367260513554099,4.61512051684126,3.784189633918261,Hp
"Avery Printable Tab Inserts for Hanging File Folders, 1/2"" x 2"", 1/5 Cut, White, 100 Index Tab Inserts (11136)",4.4,No Badge,Organic,1,0,0,0.0,"Office Supplies, Ink & Toner",Baja,1.5871923034867808,6.90875477931522,7.803435056952168,Scotch
"Fitbit Ace 3 Activity-Tracker for Kids 6+ One Size, Black/Racer Red",4.1,No Badge,Organic,1,0,0,0.0,Wearables,Media,4.375631227585021,6.2166061010848646,8.459987717645458,Duracell
"SCHLAGE FE595 CAM 622 Acc Keypad Entry with Flex Electronic Lock, Matte Black",4.5,No Badge,Organic,0,0,0,0.19,Computer Peripherals,Media,4.983538126211888,5.707110264748875,9.275378768155404,Lorex
"Samsung 65-Inch Class Neo QLED QN70F 4K Mini LED Smart TV (2025 Model) NQ4 AI Gen2 Processor, Quantum Matrix Technology Slim, Motion Xcelerator 144Hz, Samsung Vision AI, Alexa Built-in",4.4,No Badge,Organic,0,0,0,0.0,TV & Video Displays,Alta/Premium,6.936294143788558,4.61512051684126,4.736198448394496,Samsung
"HP Pavilion 15.6"" HD Touchscreen Anti-Glare Laptop, 16GB RAM, 256GB SSD Storage, Intel Core Processor up to 4.1GHz, Up to 11 Hours Long Battery Life, Type-C, HDMI, Windows 11 Home, Silver",4.1,No Badge,Organic,1,0,0,0.0,Laptops,Media,5.921578419643816,4.61512051684126,5.293304824724492,Intel
UGREEN Phone Mount for Magsafe Air Vent Car Mount Magnetic Never Block Phone Holder Strengthen Magnetic Power Compatible with iPhone 16 15 Pro Max 14 13 12 Pro Mini MagSafe Case,4.4,No Badge,Organic,0,0,0,0.2,Small Gadget Accessories (Cases & Protectors),Baja,3.0440461338325417,6.90875477931522,5.673323267171493,Duracell
"Elgato 4K Pro, Internal Capture Card: 8K60 Passthrough/4K60 HDR10 with Ultra-Low Latency on PS5 Pro, Xbox Series S, Nintendo Switch 2, for Streaming & Recording, Works with PC and Dual PC Setups",4.1,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Media,5.668086209997927,5.303304908059076,5.181783550292085,Lg
Fujifilm Instax Wide Instant Films for Fuji Instax Wide (40 Exposures) + BluebirdSales Microfiber Cleaning Cloth,4.7,No Badge,Organic,1,0,0,0.0,Cameras & Photography,Baja,3.9308447596687337,5.993961427306569,3.912023005428146,Scotch
"SABRENT 4 Port USB 3.0 Hub with Individual LED Lit Power Switches, Includes 5V/2.5A Power Adapter (HB-UMP3)",4.5,No Badge,Organic,1,0,1,0.0,"Chargers, Adapters & Cables",Media,3.0440461338325417,6.2166061010848646,9.62951112714046,Unknown
"HP Laserjet MFP M140w Wireless Monochrome All-in-One Printer, Copier, Scanner, Phone, Tablet, for Home, Office Use, Easy Setup, Auto-On/Off Technology Compact White 7MD72F (Renewed)",4.1,No Badge,Organic,0,0,0,0.0,Printers & Scanners (Hardware),Baja,4.875120984409557,5.993961427306569,4.663439094112067,Hp
"Audio-Technica AT-LP120XBT-USB-BK Wireless Direct-Drive Turntable, Black",4.7,No Badge,Organic,1,0,0,0.0,"Audio, Sound & Recording Gear",Alta/Premium,6.214608098422191,4.61512051684126,7.20414929203594,Scotch
"ESR for Qi2 15W MagSafe Car Mount Charger, Qi2-Certified MagSafe Car Charger, Dashboard/Windshield Magnetic Wireless Car Charging, Car Phone Mount for iPhone 16/15/14/13/12, S25, Fast Charging, Black",4.2,No Badge,Organic,1,0,0,0.14,"Chargers, Adapters & Cables",Media,3.610647605844363,6.2166061010848646,9.1235835080499,Apple
"Pelican Vault Long Cases - Hard Case For Camera, Rifle, Gear, Equipment",4.8,No Badge,Organic,0,0,0,0.0,Small Gadget Accessories (Cases & Protectors),Alta/Premium,5.420048155119184,5.303304908059076,7.20414929203594,Kingston
"Leviton T5636-W 60W (6A) USB Dual Type-C/C Power Delivery in-Wall Charger with 15A Tamper-Resistant Outlet, USB Charger for Smartphones, Tablets, Laptops, White",4.6,No Badge,Organic,1,0,0,0.31,"Chargers, Adapters & Cables",Media,4.42484663185681,5.993961427306569,9.067047202149707,Unknown
"Apple AirTag Tracking Device, 4-Pack (Renewed)",4.6,No Badge,Organic,0,0,0,0.05,Wearables,Media,4.417031743872572,5.707110264748875,4.844187086458591,Apple
"Uniden BCD325P2 Handheld TrunkTracker V Scanner. 25,000 Dynamically Allocated Channels. Close Call RF Capture Technology. Location-Based Scanning and S.A.M.E. Weather Alert. Compact Size.",4.1,No Badge,Organic,1,0,0,0.0,Printers & Scanners (Hardware),Media,5.832468815617524,5.303304908059076,6.982862751468942,Scotch
BAGSMART Teacher Tote Bag for Women 15.6in Quilted with Insulated Pocket & Nurse Bag Features (Black),4.7,No Badge,Organic,0,0,0,0.15,"Office Supplies, Ink & Toner",Media,3.58324112209094,6.2166061010848646,4.418840607796598,Texas
TP-Link ER7206 Multi-WAN Professional Wired Gigabit VPN Router Increased Network Capacity SPI Firewall Omada SDN Integrated Load Balance Lightning Protection,4.4,No Badge,Organic,0,0,0,0.0,Networking,Media,4.490432508517668,5.707110264748875,6.436150368369428,Tp-Link
"Belkin USB C Charger Block 45W - PD3.1 PPS Super Fast Charging - Samsung Galaxy S25, S24, S23, S22, Apple iPhone 16, iPhone 15/14/13 Plus, Pro, Pro Max, Google Pixel 9, Nintendo Switch, etc - Black",4.7,No Badge,Organic,1,0,0,0.0,"Chargers, Adapters & Cables",Media,3.011113375592293,6.2166061010848646,4.7535901911063645,Samsung
"Westinghouse Thermal Shipping Label Printer USB, 4x6 Label Commercial Grade, Compatible with USPS, UPS, FedEx, eBay, Shopify, Amazon, & More, Desktop Label Printer for Packages, Includes Sample Labels",4.7,No Badge,Organic,1,0,0,0.18,"Office Supplies, Ink & Toner",Media,5.398117451625214,5.707110264748875,5.236441962829949,Amazon
CORSAIR VENGEANCE DDR5 RAM 32GB (2x16GB) 6000MHz CL36 Intel XMP iCUE Compatible Computer Memory - Black (CMK32GX5M2E6000C36),4.6,No Badge,Organic,1,0,0,0.09,PC Components,Media,4.700389452569025,5.993961427306569,6.133398042996649,Intel
ASRock AMD Radeon RX 9070 XT Steel Legend 16GB White GPU 20Gbps GDDR6 256Bit (3rd Gen RT 2nd Gen AI Accelerators) PCIe5.0 800W 2x8-pin Triple Fan DP2.1a HDMI2.1b Graphics Card 2.9 Slot,4.6,No Badge,Organic,0,0,0,0.0,PC Components,Alta/Premium,6.635933432240954,5.303304908059076,4.51085950651685,Amd
"ASUS TUF Gaming 850W Gold (850 Watt, ATX 3.0 Compatible, Fully Modular Power Supply, 80+ Gold, Military-Grade Components, Dual Ball Bearing, Axial-tech Fan, PCB Coating, 10 Year Warranty)",4.7,No Badge,Organic,1,0,0,0.13,PC Components,Media,5.017213609456379,5.707110264748875,5.176149732573829,Logitech
JBL Tune 510BT: Wireless On-Ear Headphones with Purebass Sound - Black,4.6,No Badge,Organic,1,0,0,0.2,Wearables,Media,3.9308447596687337,6.2166061010848646,8.854807632616227,Jbl
"BOYA Magic Wireless Mini Microphones for iPhone 15-16/Android, 4 Form-in-1 Mic, 7g Lightweight, AI Noise Reduction, 48kHz/24bit, APP Control, 328ft Range, Microphone for Recording (Stand not included)",5.0,No Badge,Organic,1,0,0,0.31,"Audio, Sound & Recording Gear",Media,4.875120984409557,5.707110264748875,3.555348061489413,Microsoft
"HP 89Y Black Extra High-yield Toner Cartridge for HP Printers | Works with Printer Series: LaserJet Enterprise M507, LaserJet Enterprise MFP M528 | CF289Y",4.4,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Alta/Premium,6.061200475792877,4.61512051684126,4.51085950651685,Hp
Energizer 395/399 Silver Oxide 5 Batteries (SR927W / SR927SW),4.6,No Badge,Organic,0,0,0,0.0,Power & Batteries,Baja,2.0541237336955462,6.90875477931522,8.962519832949532,Duracell
"HP 935 Cyan, Magenta, Yellow Ink Cartridges (3-pack) | Works with HP OfficeJet 6810; OfficeJet Pro 6230, 6830 Series | N9H65FN",4.5,No Badge,Organic,0,0,0,0.0,"Office Supplies, Ink & Toner",Media,4.217888748313555,6.2166061010848646,7.97522083865341,Tp-Link
"SAMSUNG Galaxy Tab A7 Lite (2021, 32GB, 3GB RAM) 8.7"" (WiFi + Cellular) 5100mAh Battery, Android 11, 4G LTE Tablet GSM Unlocked, International Model - SM-T225 (Fast Car Charger Bundle, Gray)",4.2,No Badge,Organic,1,0,0,0.0,Mobile Cell Phones & Smartphones,Media,4.912654885736052,5.707110264748875,5.817111159963204,Samsung
"Corsair Dual SSD Mounting Bracket (3.5” Internal Drive Bay to 2.5"", Easy Installation) Black",4.7,Best Seller,Organic,1,0,0,0.5,PC Components,Baja,2.39698576841553,6.90875477931522,9.872925246953487,Vivo
"New Laptop Charger 90W watt USB Type C(USB-C) AC Power Adapter Include Power Cord for Dell XPS 13，Precision 3540,Latitude 3400,3500, 5289,5300 2in1,7400 2in1,7300, 7390 2in1, 7200 2in1,5400,0TDK33",4.4,No Badge,Organic,1,0,0,0.17,"Chargers, Adapters & Cables",Media,3.849934813114724,5.993961427306569,5.442417710521793,Dell
"Amazon Basics External Hard Drive Portable Carrying Case, Black",4.8,No Badge,Organic,1,0,0,0.16,Small Gadget Accessories (Cases & Protectors),Baja,2.3711778844596574,6.90875477931522,11.34185240594702,Amazon
"Crucial 32GB Kit (16GBx2), 260-pin SODIMM, DDR4 PC4-19200,",4.8,No Badge,Organic,0,0,0,0.0,PC Components,Media,4.600157644164547,5.993961427306569,8.17103418920548,Crucial
"Apple Watch Series 10 [GPS + Cellular, 46mm] - Jet Black Aluminum Case with Black Sport Band, S/M (Renewed)",4.6,No Badge,Organic,0,0,0,0.1,Small Gadget Accessories (Cases & Protectors),Alta/Premium,5.70694413799378,5.303304908059076,5.579729825986222,Apple
