category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,model_used,original_title,original_row_id,error_log
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,Brother,1.0,Laser,True,True,A4,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Brother Printer MFCL8610CDW Business Color Laser All-in-One with Duplex Printing and Wireless Networking, White, 21.2"" x 17.1"" x 20.7""",1158.0,
Mobile Devices,smartwatch,Mainstream,New,True,Current-Gen,Fitbit,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness, GPS, 24/7 Heart Rate, 40+ Exercise Modes, Fit Bit Smart Watch for Men and Women, Pink Sand/Copper Rose Bundle with Cleaning Cloth and Charger",1159.0,
Networking & Smart Home,router,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,867Mbps,,Dual-Band,True,,Wired,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,gpt-4o-mini,"TP-Link Omada Point to Point Wireless Bridge Outdoor | 5GHz | 867Mbps | PtP&PtMP | 5km, 3miles | 3 Gigabit Ports | PoE or DC Powered | IP65 Weatherproof | Preconfigured, Plug&Play(EAP215-Bridge KIT)",1160.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,Laser,True,False,A4,,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 305A Cyan, Magenta, Yellow Toner Cartridges for Printers (3-Pack) | Works with Series: LaserJet Pro 300 M351, 300 MFP M375, 400 M451, 400 MFP M475 | CF370AM",1161.0,
PC Components (Core),ram,Mainstream,New,False,Legacy,GIGABYTE,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDR3,,,2.0,,,,,,,,,,,GV-N710D3-2GL REV2.0,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,GIGABYTE 2GB RAM DDR3 SDRAM Video Graphics Cards GV-N710D3-2GL REV2.0,1162.0,
Accessories,protection_case,Mainstream,New,False,Current-Gen,Comply,0.9,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Comply Memory Foam Replacement Earbud Tips for Apple AirPods Pro 1 & 2 | Ultimate Comfort, Secure Fit, Superior Noise Isolation | Anti Slip, Prevent From Falling Out | Black (S/M/L) (3 Pairs)",1163.0,
"Office, Printing & Power",battery,Mainstream,New,True,Current-Gen,Panasonic,0.95,,,,,,16.0,,,,,,2100.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Panasonic BK-4MCCA16FA eneloop AAA 2100 Cycle Ni-MH Pre-Charged Rechargeable Batteries, 16 Pack",1164.0,
Audio & Media Systems,receiver,Mainstream,New,False,Current-Gen,Pyle,0.95,,,,,,,,,,,,,,4.0,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Pyle Bluetooth Home Audio Theater Amplifier Stereo Receiver- 4 Channel, 800 Watt Sound System w/ MP3,USB,SD,AUX,RCA,FM,MIC, Headphone, Reverb Delay, LED Vol, for Home/Studio/Theater Speakers- PDA77BU",1165.0,
"Office, Printing & Power",battery,Mainstream,New,True,Current-Gen,Energizer,0.95,,,,,,4.0,,,,,,3000.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer Max Premium C Batteries, Alkaline C Cell Battery (4 Count) E93BP-4",1166.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.9,,,,,,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Avery Printable Shipping Labels with Sure Feed, 2"" x 4"" Customizable Stickers, White, 2,500 Blank Mailing Labels, Great for Mailing, Shipping, and More (5963)",1167.0,
Computers & Gaming,desktop,Mainstream,Renewed/Refurbished,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i7-7700,,,32.0,1024.0,DDR4,,,,,,,,,Optiplex 7050,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Dell Optiplex 7050 SFF Desktop PC Intel i7-7700 4-Cores 3.60GHz 32GB DDR4 1TB SSD WiFi BT HDMI Duel Monitor Support Windows 10 Pro Excellent Condition(Renewed),1168.0,
"Cameras, Photography & Video",excluded,Mainstream,New,False,Current-Gen,KODAK,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"KODAK REELS 8mm & Super 8 Films Digitizer Converter with Big 5” Screen, Scanner Converts Film Frame by Frame to Digital MP4 Files for Viewing, Sharing & Saving on SD Card for 3” 4” 5” 7” and 9” Reels",1169.0,
Computers & Gaming,laptop,Premium,New,True,Current-Gen,MSI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_7_BE,,,,,,,,,18.0,QHD_1440p,,240.0,,,,,,,,,,,,,,,,"Intel Ultra 9-275HX, NVIDIA Geforce RTX 5070Ti",,,64.0,2048.0,DDR5,,,,,True,,,,Stealth 18 HX AI,,,,,,,,,,,,,,,,,,NVMe,,gpt-4o-mini,"MSI Stealth 18 HX AI 18” 240Hz QHD+ Gaming Laptop: Intel Ultra 9-275HX, NVIDIA Geforce RTX 5070Ti, 64GB DDR5, 2TB NVMe SSD, Wi-Fi 7, Win 11 Pro: Black A2XWHG-029US",1170.0,
"Office, Printing & Power",printer,Mainstream,New,False,Current-Gen,DYMO,0.95,Thermal,True,False,A4,,2.0,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"DYMO LetraTag Bundle 100T printer, with 13 ft black on white labels and 13 ft black on clear labels",1171.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Jabra,0.95,,,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Jabra Evolve2 75 PC Wireless Headset with 8-Microphone Technology - Dual Foam Stereo Headphones with Adjustable Advanced Active Noise Cancelling, USB-C Bluetooth Adapter and UC Compatibility - Black",1172.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,Google,0.95,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Wired,WiFi,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nest Mini,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Google Nest Mini 2nd Generation Smart Speaker with Google Assistant - Charcoal,1173.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Polk Audio,0.95,,,,,,2.0,,,,,,,,2.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Polk Audio T15 Home Theater and Stereo Bookshelf Speakers – Deep Bass Response, Dolby and DTS Surround, Wall-Mountable, Pair, Black",1174.0,
"Cameras, Photography & Video",gimbal_tripod,Mainstream,New,True,Current-Gen,DJI,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"DJI Osmo Pocket 3 Creator Combo Gimbal Stabilizer with 1′′ CMOS & 4K/120fps Video, 3-Axis Stabilization Bundle with 128GB Memory Card, Gripster Flexible Spider Tripod, 2 YR CPS Warranty + More",1175.0,
PC Components (Core),hdd_internal,Mainstream,New,False,Current-Gen,Western Digital,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDD,,gpt-4o-mini,"Western Digital 8TB WD Purple Surveillance Internal Hard Drive HDD - SATA 6 Gb/s, 128 MB Cache, 3.5"" - WD84PURZ",1176.0,
"Cameras, Photography & Video",instant_camera,Mainstream,New,False,Current-Gen,Polaroid,0.95,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Polaroid Now 2nd Generation I-Type Instant Camera + Film Bundle - Now Black Camera + 16 Color Photos (6248)- Black,1177.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Canon,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoom,2.8,,,,,,,,,,,,,,,,RF100mm F2.8 L Macro,,,,,,,,,,,,EOS R Series,,,,,,,,gpt-4o-mini,"Canon RF100mm F2.8 L Macro is USM Lens, Medium Telephoto Lens, Macro Lens, Compatible with EOS R Series Mirrorless Cameras, Black",1178.0,
Networking & Smart Home,access_point,Mainstream,New,False,Current-Gen,TP-Link,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_5_AC,,,Dual-Band,True,,Wired,WiFi,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"TP-Link EAP110-Outdoor V3, Omada N300 Wireless Outdoor Access Point, WiFi Coverage Up To 200 Meters, Passive PoE W/ Free PoE Injector, SDN Integrated, Cloud Access & Omada App, White",1179.0,
Audio & Media Systems,speaker,Mainstream,New,True,Current-Gen,JBL,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,JBL Charge 5 Waterproof Portable Speaker with Built-in Powerbank and gSport Carbon Fiber Case (Black),1180.0,
Networking & Smart Home,mesh_system,Mainstream,New,True,Current-Gen,NETGEAR,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6_AX,AX4200,,Dual-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBK752,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"NETGEAR Orbi Modem Router Combo (CBK752) DOCSIS 3.1 Cable Modem and WiFi 6 Mesh Router – AX4200 4.2Gbps Wireless Speed – Compatible with Xfinity, Spectrum, Cox, More – Covers 5,000 sq.ft., 40 Devices",1181.0,
Mobile Devices,excluded,Mainstream,New,False,Current-Gen,VTech,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"VTech IS8128-51 Super Long Range 5-Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth Connect to Cell, Intercom",1182.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Logitech,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Logitech MX Ergo Wireless Trackball Mouse, Ergonomic Design, Move Content Between 2 Windows and Apple Mac Computers (Bluetooth or USB), Rechargeable",1183.0,
"Cameras, Photography & Video",lens,Mainstream,New,True,Current-Gen,Sigma,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prime,1.4,,,,,,,,,,,,,,,,30mm F1.4 Contemporary DC DN,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Sigma 30mm F1.4 Contemporary DC DN Lens for Sony E Black,1184.0,
Accessories,stylus,Mainstream,New,False,Current-Gen,Audio-Technica,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Audio-Technica AT-VMN95E 0.3 x 0.7mil Elliptical Replacement Stylus for AT-VM95E Cartridge,1185.0,
Out of Scope,excluded,Mainstream,New,True,Current-Gen,Nikon,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Nikon MONARCH M7 10x42 Binocular |Waterproof, fogproof, rubber-armored Full-Size Binocular with ED glass & wide field of view, oil & water repellent coating & locking diopter |Official Nikon USA Model",1186.0,
"Office, Printing & Power",calculator,Mainstream,New,False,Current-Gen,Texas Instruments,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Texas Instruments Ti-36x Pro Scientific Calculator, 16-Digit LCD",1187.0,
Accessories,cable,Mainstream,New,False,Legacy,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,USB 2.0,True,Plastic,,,,M-to-M,False,,,,gpt-4o-mini,"Amazon Basics Micro USB to USB-A 2.0 Fast Charging Cable, Nylon Braided Cord, 480Mbps Transfer Speed, 6 Foot, Dark Gray",1188.0,
Out of Scope,excluded,Budget,New,False,Legacy,Celestron,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Celestron - Cometron 7x50 Astronomy Binoculars – Entry-Level for Stargazing and Comet Watching – Large 50mm Objective Lenses – Wide 6.6° Field of View – Multi-Coated Optics,1189.0,
PC Components (Core),motherboard,Mainstream,New,True,Current-Gen,GIGABYTE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Z790,,,,,DDR5,,,Z790,,,,,,Z790 Eagle AX,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"GIGABYTE Z790 Eagle AX LGA 1700 Intel Z790 ATX Motherboard with DDR5, M.2, PCIe 5.0, USB 3.2 Gen2X2 Type-C, Intel Wi-Fi 6E, 2.5GbE LAN, Q-Flash Plus, EZ-Latch",1190.0,
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.95,,,,,,32.0,,,,,,,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Energizer AA Batteries Alkaline Power, 32 Count Alkaline Double A Battery Pack",1191.0,
Displays & Mounting,monitor,Mainstream,New,True,Current-Gen,SAMSUNG,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,4K_UHD,QD-OLED,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Odyssey QD-OLED G8 (G81SF),,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG 27-inch Odyssey QD-OLED G8 (G81SF), 4K, 240Hz, Gaming Monitor, 0.03ms Response Time, DisplayHDR True Black 400, AMD FreeSync™ Premium Pro, Ergonomic Stand, LS27FG810SNXZA, 2025",1192.0,
Audio & Media Systems,speaker,Mainstream,New,False,Current-Gen,Edifier,0.95,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Edifier R980T 4"" Active Bookshelf Speakers - 2.0 Computer Speaker - Powered Studio Monitor (Pair)",1193.0,
Out of Scope,excluded,Mainstream,New,True,Current-Gen,Garmin,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Garmin Approach CT10, Full Set, Automatic Club Tracking System, 14 Sensors, White, 010-01994-00",1194.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,Razer DeathAdder V3 Pro Wireless Gaming Mouse: 64g Lightweight Ergonomic - 30K DPI Optical Sensor - Gen-3 Optical Switches - 8 Programmable Controls - Up to 90 Hr Battery - White,1195.0,
"Office, Printing & Power",calculator,Mainstream,New,True,Current-Gen,Texas Instruments,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Texas Instruments TI-84 Plus CE Blueberry Graphing Calculator,1196.0,
Out of Scope,excluded,Mainstream,New,False,Current-Gen,ASURION,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,ASURION 2 Year Wearables Protection Plan ($60 - $69.99),1197.0,
Peripherals & Input,mouse,Mainstream,New,False,Current-Gen,Dell,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"Dell MS5120W Mobile Pro Wireless Mouse – Wireless 2.4GHz, Bluetooth 5.0, Microsoft Swift Pair/Dell Pair (Windows 10 & 11 only), Optical LED Sensor - Black",1198.0,
Peripherals & Input,mouse,Mainstream,New,True,Current-Gen,Corsair,0.95,,,,,,,,,,,,,,,,,,,,,,,Optical,26000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Corsair M65 RGB Ultra Tunable FPS Gaming Mouse Marksman 26,000 DPI Optical Sensor, Optical Switches, AXON Hyper-Processing Technology, Sensor Fusion Control, Tunable Weight System - Black",1199.0,
Audio & Media Systems,headphones,Mainstream,New,True,Current-Gen,Sennheiser,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Sennheiser Consumer Audio IE 200 In-Ear Audiophile Headphones - TrueResponse Transducers for Neutral Sound, Impactful Bass, Detachable Braided Cable with Flexible Ear Hooks - Black",1200.0,
Mobile Devices,smartphone,Mainstream,New,False,Current-Gen,Amazon,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"STAR WARS Echo Dot Bundle: Includes Echo Dot (5th Gen, 2022 release) | Charcoal and Limited Edition STAR WARS TIE Fighter Stand",1201.0,
Audio & Media Systems,earbuds,Mainstream,New,True,Current-Gen,JBL,0.95,,,,,,,,,,,,,,,,,,,in-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,gpt-4o-mini,"JBL SoundGear Sense - True Wireless Open-Ear Headphones, OpenSound Technology, Splash and dust Resistant, 4 mics for Crisp, Clear Calls, Up to 24 Hours of Battery Life, Plus Speed Charge (Black)",1202.0,
PC Components (Core),cpu,Mainstream,New,True,Current-Gen,Lian Li,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LGA 1851/1700, AMD AM5/AM4",,,,,,,,,True,,,,,Hydroshift II 360 TL,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Lian Li Hydroshift II 360 TL RGB Liquid CPU Cooler - 360mm AIO - 3X 120 RGB Fans - 2.1” IPS LCD Screen - 3 Control Mode - Flexible Tubes Clamp - LGA 1851/1700, AMD AM5/AM4 - Black (HS2LCD36TB)",1203.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,SAMSUNG,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galaxy Tab S9,,True,,,,,,,,,,,,,,,,,,gpt-4o-mini,"SAMSUNG Galaxy Tab S9 Series S Pen for Writing, Drawing, Navigating Tablet, Easy Charging on Magnetic Holder, IP68 Rating, Air Command for Personalized Actions, US Version, EJ-PX710BBEGUJ, Black",1204.0,
"Office, Printing & Power",surge_protector,Mainstream,New,False,Current-Gen,Tripp Lite,0.95,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Tripp Lite 3 Outlet Portable Surge Protector Power Strip, Direct Plug In, $5,000 INSURANCE (SK3-0), Apple, Grey",1205.0,
Networking & Smart Home,router,Mainstream,New,True,Current-Gen,ASUS,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WiFi_6E_AXE,AX7800,,Tri-Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"ASUS RT-AXE7800 Tri-band WiFi 6E (802.11ax) Router, 6GHz Band, ASUS Safe Browsing, Upgraded Network Security, Instant Guard, Built-in VPN Features, Parental Controls, 2.5G Port, AiMesh Support",1206.0,
Mobile Devices,gps_navigator,Mainstream,New,True,Current-Gen,Garmin,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Garmin GLO 2 GPS and GLONASS Receiver for Precise Position Information on Mobile Devices, Black",1207.0,
Mobile Devices,tablet,Mainstream,New,True,Current-Gen,Microsoft,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,OLED,,,,,,,,,,,,,,,,,,,,16.0,512.0,,,,,,,,,,Surface Pro 2-in-1,5G,,,,,,True,,,,,,,,,,,,,gpt-4o-mini,"Microsoft Surface Pro 2-in-1 Laptop/Tablet (2024), Windows 11 Copilot+ PC, 13"" Touchscreen OLED Display, Snapdragon X Elite (12 Core), 16GB RAM, 512GB Storage, 5G Connectivity, Platinum",1208.0,
Peripherals & Input,barcode_scanner,Mainstream,New,False,Current-Gen,Zebra,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,gpt-4o-mini,"Zebra DS2208-SR Barcode Scanner with USB Cable, 1D/2D Imager, General Purpose, Scanner ONLY, Handheld, Standard Range, Corded",1209.0,
PC Components (Core),psu,Premium,New,True,Current-Gen,Seasonic,0.95,,,,,,,,,,,,650.0,W,,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATX3,,,,,Gen5,650.0,80_Plus_Gold,,,,,,,CORE V2 GX-650,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,Seasonic CORE V2 GX-650 (ATX3) - 650W - 80+ Gold - ATX 3.0 & PCIe 5.1 Ready - Full-Modular - ATX Form Factor - Premium Capacitor - 7 Year Warranty - Nvidia RTX 30/40 Super & AMD GPU Compatible,1210.0,
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,HP,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"HP 204A Black Toner Cartridge | Works with HP Color LaserJet Pro M154 Series, HP Color LaserJet Pro MFP M180, M181 Series | CF510A",1211.0,
Accessories,charger_aux,Mainstream,New,True,Current-Gen,AT&T,0.9,,,,,,,,,,,,15.0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C,,,,,,,True,,,,gpt-4o-mini,AT&T Professional Series 15W Wireless Charging Pad Black Premium USB-C Fast Charging Universal Device Compatibility Qi Certified Technology,1212.0,
Computers & Gaming,controller,Mainstream,New,True,Current-Gen,Razer,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,gpt-4o-mini,"Razer Wolverine Ultimate Officially Licensed Xbox One Controller: 6 Remappable Buttons and Triggers - Interchangeable Thumbsticks and D-Pad - For PC, Xbox One, Xbox Series X & S - Black",1213.0,
