category,subtype,market_tier,condition,is_premium_brand,tech_generation,brand,confidence,printer_tech,is_color,is_multifunction,paper_size_max,ppm,pack_count,is_xl,ups_capacity_value,ups_capacity_unit,is_rackmount,rack_u,power_capacity_value,power_capacity_unit,audio_channels,total_power_w,has_dolby_atmos,has_subwoofer,has_anc,form_factor,mic_type,audio_resolution,video_output_res,switch_type,dpi,has_screen,is_thunderbolt,max_resolution,read_speed_mbs,scan_engine,wifi_standard,speed_class,node_count,frequency_bands,has_poe,multi_gig_ports,power_source,smart_protocol,is_outdoor,screen_size_in,resolution_standard,panel_tech,refresh_rate_hz,is_smart,mount_type,adjustment_type,num_screens,max_weight_kg,is_heavy_duty,sensor_format,max_video_res,is_body_only,mount_system,megapixels,is_pro_line,focal_range,max_aperture_f,is_kit,component_series,vram_gb,has_x3d,ram_gb,storage_gb,tech_gen,power_wattage,efficiency_rating,chipset,is_aio,is_gaming,platform_family,is_digital_edition,nas_bays,model_name,cellular_type,has_stylus,case_size_mm,is_rugged,is_specialized,gps_activity,has_touchscreen,cable_length_m,interface_type,is_braided,material,brand_compatibility,is_active,is_original,connector_gender,is_wireless,port_count,storage_type,pd_wattage,original_title,case_keyboard,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,log_original_price,log_purchased_last_month,log_total_reviews,brand_subtype,image_url,product_url
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brother,1.0,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brother Genuine High Yield Toner Cartridge, TN810XLBK, Replacement Black Toner, Page Yield Up to 12,000 Pages",False,4.5,No Badge,Organic,1,0,0,0.0,5.23372551065486,3.9318256327243257,2.70805020110221,Brother_toner_ink,https://m.media-amazon.com/images/I/61YhzxO+wvL._AC_UL320_.jpg,/Brother-Genuine-Cartridge-TN810XLBK-Replacement/dp/B09BZTVNF2/ref=sr_1_8821?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8821
Accessories,protection_case,Mainstream,New,True,Current-Gen,kate spade new york,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kate spade new york Morgan Magnetic Phone Wallet/Card Holder - Compatible with MagSafe Phones and Cases - Cream,False,5.0,No Badge,Organic,1,0,0,0.0,3.931629535067065,5.303304908059076,1.0986122886681098,kate spade new york_protection_case,https://m.media-amazon.com/images/I/71+M25eN6TL._AC_UL320_.jpg,/kate-spade-new-york-Magnetic/dp/B0FG596KTD/ref=sr_1_8827?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8827
Accessories,protection_case,Mainstream,New,True,Current-Gen,OtterBox,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPhone 13 Pro,,,,,,,,"OtterBox iPhone 13 Pro (ONLY) Defender Series Case - Fort Blue, Rugged & Durable, with Port Protection, Includes Holster Clip Kickstand",False,4.7,No Badge,Organic,1,0,0,0.06,3.415100286831146,5.707110264748875,7.661997558901893,OtterBox_protection_case,https://m.media-amazon.com/images/I/71P3FvglChL._AC_UL320_.jpg,/OtterBox-Defender-durable-protection-kickstand/dp/B09D56J91J/ref=sr_1_8819?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8819
Accessories,adapter,Mainstream,New,False,Current-Gen,UGREEN,0.95,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB-C to USB-A,,,"Apple, Samsung",,,F-to-F,,,,,"UGREEN USB C to USB Adapter 3 Pack, USBC Female to A Male Adapter Type C Charge Converter Compatible for iPhone 16 Pro Max,15 14 13 12 Plus,Apple Watch,Airpods,iPad Air Mini,Samsung Galaxy S25",False,4.6,No Badge,Organic,1,0,0,0.17,2.5641798306825083,5.993961427306569,4.51085950651685,UGREEN_adapter,https://m.media-amazon.com/images/I/61zklBOufVL._AC_UL320_.jpg,/UGREEN-Adapter-Converter-Compatible-Airpods/dp/B0DPWBTFCJ/ref=sr_1_8811?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8811
Accessories,protection_case,Mainstream,New,True,Current-Gen,OtterBox,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,"iPhone 15 Plus, iPhone 14 Plus",,,,,,,,"OtterBox iPhone 15 Plus and iPhone 14 Plus Symmetry Series Clear Case - (Clear), Snaps to MagSafe, Ultra-Sleek, Raised Edges Protect Camera & Screen",False,4.4,No Badge,Organic,1,0,0,0.08,2.932792473780117,5.707110264748875,7.01301578963963,OtterBox_protection_case,https://m.media-amazon.com/images/I/512OC4fAhgL._AC_UL320_.jpg,/OtterBox-IPhone-Plus-Symmetry-Clear/dp/B0CGCB2HGQ/ref=sr_1_8813?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8813
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Avery,0.9,,,,,,750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avery Printable Address Labels with Sure Feed, 1"" x 2-5/8"", Neon Green, 750 Blank Mailing Labels (5971)",False,4.7,No Badge,Organic,1,0,0,0.39,3.2526973733437115,5.303304908059076,5.176149732573829,Avery_toner_ink,https://m.media-amazon.com/images/I/71lgiEUXQIL._AC_UL320_.jpg,/Avery-Visibility-Fluorescent-Green-Labels/dp/B000093KZG/ref=sr_1_8816?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8816
Audio & Media Systems,subwoofer,Mainstream,New,False,Current-Gen,Pioneer,0.95,,,,,,,,,,,,,,1.0,1600.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PIONEER TS-A301D4 - Powerful 12-inch Subwoofer, 1600 Watts Peak Power, Dual 4 Ohm Voice Coil for Powerful Bass",False,4.5,No Badge,Organic,0,0,0,0.0,4.321745703788952,4.61512051684126,5.480638923341991,Pioneer_subwoofer,https://m.media-amazon.com/images/I/61nqJQgqPIL._AC_UL320_.jpg,/PIONEER-TSA301D4-12-inch-Powerful-Champion/dp/B09NT5TDPM/ref=sr_1_8818?dib=eyJ2IjoiMSJ9.XCqXL2mVdAd5YahPajgWozHzyWtyIuM9Yo_YXoXC2BSiKV7zs4G9FrqBxl1XpBGltdMUJGE5wOznnITEdPT6aLln-DD82bC4zvPJZomTj12ucSIJHUAxt4MFgVbYunVgRazlKV6oiVlrH1x7i7EtZL9c8I9fmqfGtH9FH94YMpRQDCwDhhZ4yk3EcCj_F2HV-Vs3_RIw7zChoW1uvLjslxc2IhXJRxHF7UKCU8yr_ogZcydpQ04rjhZp52w0eDwREQacHfW3T1g_QlQGdQOqUEpLfhn5Mffw4hAYptlxQZQ.PzbpP2mebedCsReeEx57zgDAV2UME9Tft-lxrAv9urM&dib_tag=se&qid=1756097667&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8818
Accessories,cable,Mainstream,New,False,Current-Gen,Amazon Basics,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8288,Speaker Cable,False,Metal,,False,,M-to-M,False,,,,"Amazon Basics Banana Plug 16AWG Speaker Cable Wire, CL2 Rated with Gold-Plated Banana-Tip Plugs (4mm), 99.9% Oxygen-Free Stranded Copper Wire, 6 foot, Black",False,4.4,No Badge,Organic,1,0,0,0.0,2.5006159434931803,5.707110264748875,7.739794458408701,Amazon Basics_cable,https://m.media-amazon.com/images/I/61CSwZHlH5L._AC_UL320_.jpg,/AmazonBasics-Speaker-Cable-Gold-Plated-Banana/dp/B07FKJDTPY/ref=sr_1_8848?dib=eyJ2IjoiMSJ9.BJMLJtZAg7NxOvBqAvLOej-raajRfB_sZcEnQBZ0HWXv8mhRoivgaZNnNfya7eGhFosrfoiPtJMPLnchCc7Ayo2PuVhbt0ThKFDUehyLkeMnEw0naPK3uuE6_is6nIdtFAMP3cysh51yQGIGvUzgM3ZLRcARmllHBd_nGY9rtYvw9vfVnQp1pQWLYuh_BTDDiFtzddUXVIkbMNBMsBFVdl-T8zlV0jkEYzw9PdxVEIkFeL8LMuIR_ykFFml8XYA7D-x7rKgNcB1chlagcTMFg_Q-10M5NVc3iVeVXgNlTmY.HQcIJbGpRD8suvidgmOCc5gJylODUXHJzB9YbeDSkWM&dib_tag=se&qid=1756097682&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8848
"Office, Printing & Power",cd,Mainstream,New,False,Current-Gen,Maxell,0.9,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maxell Dvd-Rw Rewritable Disc, 4.7 Gb, 2x, Spindle, Gold, 15/pack",False,4.5,Best Seller,Organic,1,0,0,0.1,2.771963526845863,5.707110264748875,7.666690200080086,Maxell_cd,https://m.media-amazon.com/images/I/71nJ3iHsXVL._AC_UL320_.jpg,/Maxell-635117-Rewritable-Recording-Playback/dp/B000B0NC2W/ref=sr_1_8840?dib=eyJ2IjoiMSJ9.BJMLJtZAg7NxOvBqAvLOej-raajRfB_sZcEnQBZ0HWXv8mhRoivgaZNnNfya7eGhFosrfoiPtJMPLnchCc7Ayo2PuVhbt0ThKFDUehyLkeMnEw0naPK3uuE6_is6nIdtFAMP3cysh51yQGIGvUzgM3ZLRcARmllHBd_nGY9rtYvw9vfVnQp1pQWLYuh_BTDDiFtzddUXVIkbMNBMsBFVdl-T8zlV0jkEYzw9PdxVEIkFeL8LMuIR_ykFFml8XYA7D-x7rKgNcB1chlagcTMFg_Q-10M5NVc3iVeVXgNlTmY.HQcIJbGpRD8suvidgmOCc5gJylODUXHJzB9YbeDSkWM&dib_tag=se&qid=1756097682&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8840
Accessories,adapter,Mainstream,New,True,Current-Gen,Sennheiser,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/4"" to 1/8""",,,,,,F-to-F,,,,,"Sennheiser Genuine Adapter Cable Female 1/4"" 6.3mm to Male 1/8"" 3.5mm Plug for Headphones",False,4.6,No Badge,Organic,1,0,0,0.0,2.884241897520628,5.707110264748875,6.8966943316227125,Sennheiser_adapter,https://m.media-amazon.com/images/I/612IoFYcLOL._AC_UL320_.jpg,/Sennheiser-Adapter-Female-Mini-Plug-Headphones/dp/B008JGWY2Y/ref=sr_1_8872?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8872
"Office, Printing & Power",toner_ink,Mainstream,New,True,Current-Gen,Canon,0.95,,True,,,,5.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canon PGI-270XL/CLI-271 5 Color Value Pack,False,4.4,No Badge,Organic,1,0,0,0.13,4.4996985530458575,4.61512051684126,3.9889840465642745,Canon_toner_ink,https://m.media-amazon.com/images/I/71mVLsmb9RL._AC_UL320_.jpg,/Canon-PGI-270PGBK-CLI-271-Magenta-0319C006/dp/B0101SITH6/ref=sr_1_8874?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8874
Audio & Media Systems,headphones,Mainstream,New,False,Current-Gen,EPOS,0.95,,,,,,,,,,,,,,,,,,True,over-ear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,"EPOS Impact 1061 ANC High-Performance Bluetooth Headset for PC - Double-Sided, Advanced Noise Cancellation, AI, Super Wideband Audio, Intuitive Controls, for Professionals in Loud Workspaces",False,4.0,No Badge,Organic,1,0,0,0.0,5.703782474656201,3.9318256327243257,5.123963979403259,EPOS_headphones,https://m.media-amazon.com/images/I/41nXG38DMcL._AC_UL320_.jpg,/EPOS-Impact-1061-ANC-Connectivity/dp/B0C4ZTNYQS/ref=sr_1_8876?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8876
Accessories,mount_small,Mainstream,New,False,Current-Gen,LISEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixed,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,"iPhone 16, 15, 14, iPad",,,,,,,,"LISEN Gooseneck Phone Holder for Bed, MagSafe Stand for iPhone 16, Flexible Magnetic Adjustable Cell Phone Stand Compatible With iPhone 16 Pro 15 14 iPad",False,4.1,No Badge,Organic,1,0,0,0.0,3.1346242724206097,5.707110264748875,5.83773044716594,LISEN_mount_small,https://m.media-amazon.com/images/I/71IuTdyhEWL._AC_UL320_.jpg,/Gooseneck-Holder-Flexible-Adjustable-Cellphone/dp/B0CMHSHL7V/ref=sr_1_8866?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8866
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Brady,0.95,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brady (M7-R6000) Printer Ribbon - R6000 Series Halogen Free Ribbon for BMP71 and M710 Printers - Black, Roll of 150 Feet",False,4.5,No Badge,Organic,1,0,0,0.0,4.438406968109989,3.9318256327243257,2.772588722239781,Brady_toner_ink,https://m.media-amazon.com/images/I/51FABY69VKL._AC_UL320_.jpg,/Brady-M7-R6000-Printer-Ribbon-Printers/dp/B0BYFBM3G4/ref=sr_1_8863?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8863
"Office, Printing & Power",battery,Mainstream,New,False,Current-Gen,Energizer,0.95,,,,,,10.0,,,,,,2025.0,mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energizer CR2025 3V Lithium Coin Battery 10 Pack (2 Packs of 5),False,4.7,No Badge,Organic,0,0,0,0.0,2.379546134130174,5.993961427306569,9.37203396097417,Energizer_battery,https://m.media-amazon.com/images/I/81Za4UuiCjL._AC_UL320_.jpg,/Energizer-CR2025-Lithium-Battery-Pack/dp/B00X036JJU/ref=sr_1_8862?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8862
Accessories,protection_case,Mainstream,New,True,Current-Gen,OtterBox,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plastic,iPhone Xs Max,,,,,,,,OtterBox DEFENDER SERIES SCREENLESS Case Case for iPhone Xs Max - Retail Packaging - BLACK,False,4.7,No Badge,Organic,1,0,0,0.0,3.433664571799657,5.303304908059076,8.59877317840866,OtterBox_protection_case,https://m.media-amazon.com/images/I/51AV9AAmpCL._AC_UL320_.jpg,/OtterBox-DEFENDER-Case-iPhone-Max/dp/B07GBN8RJL/ref=sr_1_8859?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8859
"Office, Printing & Power",toner_ink,Mainstream,New,False,Current-Gen,Lexmark,0.95,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lexmark 56F1U00 Black Ultra High Yield Return Program Toner Cartridge Toner,False,4.0,No Badge,Organic,1,0,0,0.0,5.707077041605631,3.9318256327243257,3.58351893845611,Lexmark_toner_ink,https://m.media-amazon.com/images/I/61wm-j0QRsL._AC_UL320_.jpg,/Lexmark-56F1U00-Return-Program-Cartridge/dp/B07C7X8VYN/ref=sr_1_8858?dib=eyJ2IjoiMSJ9.lax-sYkRjePC-ixr1tHivdRMFGgWY8wvYrk7EC4Vqe4AKc7yZSZlHPYUC1lqIGTeNS8ROiU7EmkoGUvZv-6stmmicYifuvfS8DAQxTJDZCJ8Xm2UNXoIuNyVFA-c86GmPuRjUw78uR7ywwq2dv7OO221ZT_LSuou5Tnn1E8O88FEL4VBnKeYMxKOvWAA7-RVg-xhpgomMXmkdKlQS2t5MOjn6jbkc2Hfhy5xYHQKVfzXSllm5lKzc-q0edaB-Ax228S25JpyjOmNyViYqvxVeUDZQzQpgaGR28OxR6ZmXjE.tcGqALYKjHGM4aFMa6LjCJ5CLEQ2sp0cedsdlW3Xup8&dib_tag=se&qid=1756097696&refinements=p_n_g-101014971069111%3A119653281011&s=electronics&sr=1-8858
